ordinal	counterfactual_index	witness_ordinal	from_aspect	to_aspect	rule_style	match_path	source_path	target_path	arena_path	witness_arena_path	trit_delta	closure_effect	color_hex	semantic_cost	fingerprint
529	529	38	propagator_cell_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#CD541E	0.956382	0xd4e4dd79ff7547ff
530	530	38	propagator_cell_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#5E9187	0.82472	0x570501389df45d09
531	531	38	propagator_cell_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#8C8460	0.513201	0x564965d38510823f
532	532	38	propagator_cell_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#0698E9	1.251299	0x3c8f226490100e0f
533	533	39	abductive_world_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#850654	0.698713	0xef6e43db589deeae
534	534	39	abductive_world_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#7FB9F5	0.459435	0x22571c67f3d10bc4
535	535	39	abductive_world_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#F5BDE5	0.522305	0xb3b6389e7ad0d749
536	536	39	abductive_world_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#C9FE97	1.348368	0xe59f5bfb30c75c4c
537	537	39	abductive_world_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#6EC65E	1.020448	0x3dd31eef2602427f
538	538	39	abductive_world_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#CCEB9F	0.705021	0x3659cde72cd51899
539	539	39	abductive_world_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#F9A485	1.191933	0x11c1954975a3e799
540	540	39	abductive_world_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#F3D184	1.034549	0xcaa5ad63b246a5f6
541	541	39	abductive_world_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#FD9C1A	1.216218	0x4290505b49aca240
542	542	39	abductive_world_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#DDCB5D	0.753472	0x12d6f991ea65877f
543	543	39	abductive_world_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#7F9FA2	0.348226	0x8536a38bbd582427
544	544	39	abductive_world_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#B21BD1	0.591145	0x83d37f1219e31c1b
545	545	39	abductive_world_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#D38A37	0.741648	0x8f345abfcb0c7faf
546	546	39	abductive_world_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#23EC0A	0.82107	0x8377cedfaf9ebac2
547	547	40	fuzz_soundness_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#5EBF13	0.768327	0xd41a98f691a131f1
548	548	40	fuzz_soundness_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#84B667	0.984751	0x45d5a53f76476562
549	549	40	fuzz_soundness_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#6693F5	0.998684	0x3f14f34be012ea70
550	550	40	fuzz_soundness_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#64C878	0.318058	0x6a771d9815cf9818
551	551	40	fuzz_soundness_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#DD5640	1.049651	0x026f2684d5c12701
552	552	40	fuzz_soundness_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#EB5D00	0.850326	0xb61761d5457494c9
553	553	40	fuzz_soundness_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#238977	0.245184	0xdb4b62644664d36a
554	554	40	fuzz_soundness_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#5AD353	0.855447	0xe1191f8508c8fe0e
555	555	40	fuzz_soundness_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#4E1B0A	0.950504	0x565a8293dcfc71a7
556	556	40	fuzz_soundness_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#3B7D0F	1.228044	0xb2a474227d986ed1
557	557	40	fuzz_soundness_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#567584	0.803562	0x23613f5ba139eb6d
558	558	40	fuzz_soundness_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#7713EA	0.515757	0xaf20be5a143047c8
559	559	40	fuzz_soundness_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#131943	0.982303	0x56e3c534eee2c531
560	560	40	fuzz_soundness_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#AFBAF7	1.03915	0xe6b76d79b76e1a28
561	561	41	ternary_regression_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#DAE8CF	1.138927	0x929db2e08c2777da
562	562	41	ternary_regression_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#256D50	0.504086	0x82b8f0d4069afd60
563	563	41	ternary_regression_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#7A0E0A	0.629457	0x8f46b67265c98c05
564	564	41	ternary_regression_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#F14A2E	1.262489	0x53b6da0e45dfd1c4
565	565	41	ternary_regression_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#679890	0.736222	0x9a838928af9a8f03
566	566	41	ternary_regression_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#479C35	0.858677	0xaf7601fdfb5d2c67
567	567	41	ternary_regression_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#BE3E12	1.038398	0xaaac5ee82a411330
568	568	41	ternary_regression_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#61FA86	0.292308	0x09b91702126d9c4e
569	569	41	ternary_regression_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#DA91CE	1.309528	0x45fff408cd176eb1
570	570	41	ternary_regression_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#193722	0.797787	0x7b2be86d569c5d34
571	571	41	ternary_regression_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#FF2982	0.663677	0x16afa3b108d0c369
572	572	41	ternary_regression_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#B5C367	0.84589	0xf7b400168c218c39
573	573	41	ternary_regression_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#8ABCBA	0.712539	0xe2ee2495a983379a
574	574	41	ternary_regression_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#9DEDD3	1.31803	0x8a5210d128b81a8a
575	575	42	nonriemannian_gate_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#97C3A3	1.173913	0x9928a1dda5858c9e
576	576	42	nonriemannian_gate_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#B6BE47	1.053344	0x67d73c4faa8c2a4d
577	577	42	nonriemannian_gate_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#C935D9	0.703143	0xc2aee6304c78b19e
578	578	42	nonriemannian_gate_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#F81D33	0.606411	0x5562538dab322479
579	579	42	nonriemannian_gate_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#426AF6	1.080554	0xb0dfc4f4ddca714d
580	580	42	nonriemannian_gate_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#8C1B9C	0.526645	0x79064b21e217994f
581	581	42	nonriemannian_gate_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#E12B22	0.542541	0xacd57c3068ad64b5
582	582	42	nonriemannian_gate_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#66D63D	0.860999	0x32b27c20c54d9acd
583	583	42	nonriemannian_gate_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#3ADCCD	0.675546	0x159d0aea9e0ffe94
584	584	42	nonriemannian_gate_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#5BD497	0.890665	0x4649b63c8d2d301a
585	585	42	nonriemannian_gate_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#1B36BA	1.274101	0xa8d654b6c100b69b
586	586	42	nonriemannian_gate_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#8BA7DE	0.917397	0x2c49b5546041e6a6
587	587	42	nonriemannian_gate_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#0DC9AB	1.044998	0x5057cb72a9d74cd4
588	588	42	nonriemannian_gate_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#474ABA	0.73939	0xf7288824c930e327
589	589	43	exa_loop_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#4E61B2	0.62385	0xb5d8a2b3198eae9b
590	590	43	exa_loop_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#59499E	1.01519	0x4c8e7375e9514347
591	591	43	exa_loop_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#B8BAE8	1.351228	0x2a700919a669863d
592	592	43	exa_loop_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#E6AB1F	0.773623	0x86d79ccddb787889
593	593	43	exa_loop_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#F85D51	0.559088	0x22b81400fd6df6c7
