witness_ordinal	from_aspect	to_aspect	trit_delta	closure_effect	color_hex	semantic_cost
75	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#3CF1CC	0.812238
75	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#0289A7	1.463147
75	scip_catcolab_object	palette_interface_object	-1	negative_shift	#F5AFE9	0.983226
75	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#CDA28E	0.809488
75	scip_catcolab_object	entropy_source_object	1	positive_shift	#1943E5	1.330276
75	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#429F57	1.281745
75	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#D2B73F	0.658321
75	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#70C5FD	1.436222
75	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#C3C4B5	0.81869
75	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#4F43C0	0.610469
75	scip_catcolab_object	exa_loop_object	1	positive_shift	#08641B	0.732063
75	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#384ECE	0.67442
76	color_space_object	trit_tick_object	1	positive_shift	#2764AA	0.773423
76	color_space_object	rng_determinism_object	-1	negative_shift	#9E6D48	1.236036
76	color_space_object	parallel_invariance_object	0	same_trit_relabel	#C10875	0.953409
76	color_space_object	palette_interface_object	1	positive_shift	#72C5CE	0.857006
76	color_space_object	lisp_semantics_object	-1	negative_shift	#E1C1E2	1.065575
76	color_space_object	entropy_source_object	0	same_trit_relabel	#FD795C	0.862353
76	color_space_object	propagator_cell_object	1	positive_shift	#F8C550	1.299099
76	color_space_object	abductive_world_object	-1	negative_shift	#B0F984	0.761862
76	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#B23549	1.091056
76	color_space_object	ternary_regression_object	1	positive_shift	#D25B4F	0.955344
76	color_space_object	nonriemannian_gate_object	-1	negative_shift	#11181F	0.973703
76	color_space_object	exa_loop_object	0	same_trit_relabel	#5653DA	0.363375
76	color_space_object	aqua_hygiene_object	1	positive_shift	#1AA81B	0.483228
76	color_space_object	scip_catcolab_object	-1	negative_shift	#9C3AFA	0.828151
77	trit_tick_object	color_space_object	-1	negative_shift	#E0441C	1.328238
77	trit_tick_object	rng_determinism_object	1	positive_shift	#5446D3	1.173373
77	trit_tick_object	parallel_invariance_object	-1	negative_shift	#C2DD6D	0.577418
77	trit_tick_object	palette_interface_object	0	same_trit_relabel	#9D121D	0.68367
77	trit_tick_object	lisp_semantics_object	1	positive_shift	#AAFBCE	0.758638
77	trit_tick_object	entropy_source_object	-1	negative_shift	#877FD2	0.414179
77	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#83E450	0.566555
77	trit_tick_object	abductive_world_object	1	positive_shift	#B9D370	1.144994
77	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#10FF1F	0.83583
77	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#6169A1	0.959791
77	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#874427	1.012614
77	trit_tick_object	exa_loop_object	-1	negative_shift	#CB57CB	1.047823
77	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#F91A87	0.793224
77	trit_tick_object	scip_catcolab_object	1	positive_shift	#14F896	1.054028
78	rng_determinism_object	color_space_object	1	positive_shift	#3AE489	1.549532
78	rng_determinism_object	trit_tick_object	-1	negative_shift	#CA9BC9	1.32174
78	rng_determinism_object	parallel_invariance_object	1	positive_shift	#176A53	1.0079
78	rng_determinism_object	palette_interface_object	-1	negative_shift	#99AA26	1.199299
78	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#E958AD	0.507218
78	rng_determinism_object	entropy_source_object	1	positive_shift	#C7FB0E	0.809089
78	rng_determinism_object	propagator_cell_object	-1	negative_shift	#2C70B5	0.72014
78	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#0AB01A	1.16357
78	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#3F6F43	0.509847
78	rng_determinism_object	ternary_regression_object	-1	negative_shift	#559CEA	1.267819
78	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#B22733	0.74101
78	rng_determinism_object	exa_loop_object	1	positive_shift	#AA7D5F	1.221843
78	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#FDA3AE	1.361794
78	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#A80F4B	1.05713
79	parallel_invariance_object	color_space_object	0	same_trit_relabel	#07E2DF	0.831558
79	parallel_invariance_object	trit_tick_object	1	positive_shift	#CAA089	1.12151
79	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#ACB60D	1.331617
79	parallel_invariance_object	palette_interface_object	1	positive_shift	#AEDE0B	0.442364
79	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#D011C8	0.66908
79	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#961BAC	0.590336
79	parallel_invariance_object	propagator_cell_object	1	positive_shift	#62AEF8	1.158169
79	parallel_invariance_object	abductive_world_object	-1	negative_shift	#34079F	1.083717
79	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#E151BD	0.818575
79	parallel_invariance_object	ternary_regression_object	1	positive_shift	#D94C1C	0.97495
79	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#E8A018	1.107662
79	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#D2A745	0.625622
79	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#C79D42	0.847852
79	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#BED224	0.715681
80	palette_interface_object	color_space_object	-1	negative_shift	#8FE368	1.394341
80	palette_interface_object	trit_tick_object	0	same_trit_relabel	#8E30FF	0.911273
80	palette_interface_object	rng_determinism_object	1	positive_shift	#019C77	1.332918
80	palette_interface_object	parallel_invariance_object	-1	negative_shift	#0C3E47	1.494826
80	palette_interface_object	lisp_semantics_object	1	positive_shift	#CA2D30	0.890486
80	palette_interface_object	entropy_source_object	-1	negative_shift	#E1B7D4	1.276175
80	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#8BD5EA	0.859361
80	palette_interface_object	abductive_world_object	1	positive_shift	#923C48	1.502283
80	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#F19C75	1.19023
80	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#4EB492	0.450861
80	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#B9C172	1.23079
80	palette_interface_object	exa_loop_object	-1	negative_shift	#A10C5E	1.173154
80	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#75CD5C	0.809412
80	palette_interface_object	scip_catcolab_object	1	positive_shift	#ED45BF	1.220934
81	lisp_semantics_object	color_space_object	1	positive_shift	#C02B83	1.225729
81	lisp_semantics_object	trit_tick_object	-1	negative_shift	#824CB7	0.940696
81	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#3663EF	0.265105
81	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#8B825D	1.124111
81	lisp_semantics_object	palette_interface_object	-1	negative_shift	#5EA448	1.185109
81	lisp_semantics_object	entropy_source_object	1	positive_shift	#7B3E73	0.923409
81	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#CC6EBA	0.443417
81	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#E77D20	0.979529
81	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#5EB696	0.659814
81	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#82A460	1.029133
81	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#93B367	0.338802
81	lisp_semantics_object	exa_loop_object	1	positive_shift	#4627B3	0.921765
81	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#A32AF5	1.148888
81	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#1E9F50	1.035992
82	entropy_source_object	color_space_object	0	same_trit_relabel	#80B337	0.45069
82	entropy_source_object	trit_tick_object	1	positive_shift	#A10659	1.019989
82	entropy_source_object	rng_determinism_object	-1	negative_shift	#C8744B	1.44198
82	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#43D870	0.845587
82	entropy_source_object	palette_interface_object	1	positive_shift	#A6358F	1.017453
82	entropy_source_object	lisp_semantics_object	-1	negative_shift	#DDAA8B	1.207641
82	entropy_source_object	propagator_cell_object	1	positive_shift	#D75535	1.46397
82	entropy_source_object	abductive_world_object	-1	negative_shift	#37440A	0.520832
82	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#9BDD97	1.230467
82	entropy_source_object	ternary_regression_object	1	positive_shift	#2A9965	1.297314
82	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#4FFDBA	1.156601
82	entropy_source_object	exa_loop_object	0	same_trit_relabel	#D51D8D	0.569087
82	entropy_source_object	aqua_hygiene_object	1	positive_shift	#1B23C5	0.727095
82	entropy_source_object	scip_catcolab_object	-1	negative_shift	#155250	0.75127
83	propagator_cell_object	color_space_object	-1	negative_shift	#A7DFEB	0.667611
83	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#6240A6	0.087777
83	propagator_cell_object	rng_determinism_object	1	positive_shift	#BECEA3	0.852227
83	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#22FDE0	1.267885
83	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#001B49	0.635572
83	propagator_cell_object	lisp_semantics_object	1	positive_shift	#424636	0.981876
83	propagator_cell_object	entropy_source_object	-1	negative_shift	#0DE110	1.117206
83	propagator_cell_object	abductive_world_object	1	positive_shift	#3D3717	0.953561
83	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#BA1CD0	1.175741
83	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#0DCB9F	0.440282
83	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#9093C7	0.637046
83	propagator_cell_object	exa_loop_object	-1	negative_shift	#4A2518	0.507876
83	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#ABED0A	0.34754
83	propagator_cell_object	scip_catcolab_object	1	positive_shift	#C220FE	1.086295
84	abductive_world_object	color_space_object	1	positive_shift	#053DDC	1.435455
84	abductive_world_object	trit_tick_object	-1	negative_shift	#16EF44	1.165843
84	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#779ADA	0.572683
84	abductive_world_object	parallel_invariance_object	1	positive_shift	#B77FD6	1.196951
84	abductive_world_object	palette_interface_object	-1	negative_shift	#FD1D4A	1.129528
84	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#C239C6	0.469246
84	abductive_world_object	entropy_source_object	1	positive_shift	#336CC8	0.957602
84	abductive_world_object	propagator_cell_object	-1	negative_shift	#D861B7	0.592394
84	abductive_world_object	fuzz_soundness_object	1	positive_shift	#28D730	0.522993
84	abductive_world_object	ternary_regression_object	-1	negative_shift	#41FD3E	1.017813
84	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#2065CF	0.609952
84	abductive_world_object	exa_loop_object	1	positive_shift	#58E51A	1.108605
84	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#0CDC6C	1.266518
84	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#880035	1.065094
85	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#2797A5	0.683985
85	fuzz_soundness_object	trit_tick_object	1	positive_shift	#8AD163	0.895446
85	fuzz_soundness_object	rng_determinism_object	-1	negative_shift	#727FCA	0.881273
85	fuzz_soundness_object	parallel_invariance_object	0	same_trit_relabel	#5CB135	0.759884
85	fuzz_soundness_object	palette_interface_object	1	positive_shift	#3644C3	1.370824
85	fuzz_soundness_object	lisp_semantics_object	-1	negative_shift	#6E08E3	1.224531
85	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#21041B	0.724164
85	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#F41764	1.012852
85	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#A5CDAA	1.032308
85	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#1F1796	1.337822
85	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#3639CD	0.775498
85	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#6B8BEE	0.56266
85	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#84A485	1.108664
85	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#7AAB02	1.347959
86	ternary_regression_object	color_space_object	-1	negative_shift	#F99D4B	0.877796
86	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#14A920	0.586022
86	ternary_regression_object	rng_determinism_object	1	positive_shift	#225FB6	1.205281
86	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#952BDF	0.841657
86	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#EEEA6A	0.460964
86	ternary_regression_object	lisp_semantics_object	1	positive_shift	#0E19F2	0.856095
86	ternary_regression_object	entropy_source_object	-1	negative_shift	#7ABAF8	0.805634
86	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#A3C36A	0.796378
86	ternary_regression_object	abductive_world_object	1	positive_shift	#745F33	0.64147
86	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#7A37BE	1.19639
86	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#8AC90C	0.923239
86	ternary_regression_object	exa_loop_object	-1	negative_shift	#F31AF8	0.736531
86	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#B1464C	0.334462
86	ternary_regression_object	scip_catcolab_object	1	positive_shift	#40AE63	0.643261
87	nonriemannian_gate_object	color_space_object	1	positive_shift	#7FCC7B	0.989197
87	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#56A7D2	0.970416
87	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#795A45	0.785382
87	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#302EF3	0.716384
87	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#756101	1.083594
87	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#BD7AA1	0.659535
87	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#F41BFD	0.754058
87	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#86F1F4	1.059099
87	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#FB88B8	0.422457
87	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#9F8256	1.13908
87	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#58EDE3	1.302635
87	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#A13065	0.832221
87	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#E91066	0.915907
87	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#089DEE	0.631178
88	exa_loop_object	color_space_object	0	same_trit_relabel	#DE73C3	0.391254
88	exa_loop_object	trit_tick_object	1	positive_shift	#7FC172	1.025499
88	exa_loop_object	rng_determinism_object	-1	negative_shift	#D9A62D	1.487568
88	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#71593A	1.038364
88	exa_loop_object	palette_interface_object	1	positive_shift	#EE776B	1.165898
88	exa_loop_object	lisp_semantics_object	-1	negative_shift	#7BE19E	1.365384
88	exa_loop_object	entropy_source_object	0	same_trit_relabel	#60B7BE	1.038742
88	exa_loop_object	propagator_cell_object	1	positive_shift	#672619	1.57343
88	exa_loop_object	abductive_world_object	-1	negative_shift	#728011	0.660308
88	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#FED748	1.367098
88	exa_loop_object	ternary_regression_object	1	positive_shift	#498117	1.342335
88	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#069AAB	1.218688
88	exa_loop_object	aqua_hygiene_object	1	positive_shift	#DB4B51	0.807405
88	exa_loop_object	scip_catcolab_object	-1	negative_shift	#D75A77	0.948882
89	aqua_hygiene_object	color_space_object	-1	negative_shift	#F7E94D	1.140157
89	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#97E8F1	0.591598
89	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#C566C1	0.896471
89	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#1F56F1	1.005113
89	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#F4C779	0.477885
89	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#7DF2FA	0.518977
89	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#4804ED	0.764599
89	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#3D9563	0.341987
89	aqua_hygiene_object	abductive_world_object	1	positive_shift	#99AFCB	1.169253
89	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#0F4655	0.715037
89	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#393BF0	0.504223
89	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#AC3EEB	0.760424
89	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#170B48	0.814617
